mission,obj_id,star_id,label_raw,period_days,epoch_bjd,dur_hrs,depth_ppm,rp_re,teq_k,st_teff_k,st_logg_cgs,st_rad_rsun,st_mass_msun,label
tess,6812.01,92443533,PC,12.6357243,2460160.520834,3.717,8255.0,13.1329,809.0,5951.0,4.17,1.41,,1
tess,6813.01,364267778,PC,2.3557153,2460175.787286,1.866,740.0,1.98374,1150.0,4851.0,4.62,0.72,,1
tess,6814.01,211352962,PC,0.7941828,2460178.823544,0.905,2393.0,8.86489,2149.0,6397.0,4.16,1.55,,1
tess,6815.01,233964924,PC,17.9217736,2460196.836562,4.309,44474.0,16.7867,590.0,5144.1,4.46,0.76,,1
tess,6816.01,278525028,PC,10.9267866,2460163.798501,6.548,9304.0,13.7902,1110.0,5792.8,4.3,1.46,,1
tess,6817.01,402027382,PC,3.1998039,2460203.125303,1.816,3672.0,6.9761,1037.0,5430.0,4.3,1.15,,1
tess,6818.01,281666033,PC,10.1956949,2460191.693968,1.526,3293.0,7.45333,603.0,5791.0,4.29,1.21,,1
tess,6819.01,327917279,PC,8.5467163,2460168.772416,3.813,2387.0,6.73372,966.0,5557.6,4.03,1.58,,1
tess,682.01,429304876,CP,6.8392388,2460037.259934,4.176,1213.0,3.74186,1090.0,5085.0,3.92,1.08,,1
tess,6820.01,350821320,PC,2.014214,2460203.14375,1.854,971.0,2.55092,1261.0,5039.0,4.54,0.82,,1
tess,6821.01,197643976,KP,3.535713,2460179.094875,2.148,3116.0,4.58576,1036.0,5222.0,4.52,0.86,,1
tess,6822.01,261679541,PC,2.7492112,2460176.063659,1.866,26414.0,10.486,747.0,3794.0,4.65,0.6,,1
tess,6823.01,259884973,PC,2.8411187,2460206.518219,1.993,1915.0,5.54834,1190.0,5517.0,4.27,1.19,,1
tess,6824.01,197642926,PC,5.407469,2460177.60094,2.87,13091.0,12.0272,963.0,5417.0,4.39,1.03,,1
tess,6825.01,197598125,PC,16.4547455,2460170.128876,4.517,2186.0,4.11474,776.0,5826.0,4.47,0.98,,1
tess,6826.01,55450156,PC,6.4375108,2460197.006591,2.572,730.0,2.10567,879.0,5203.0,4.65,0.74,,1
tess,6067.01,198458010,PC,87.2129046,2459936.170064,2.986,659.0,2.89746,299.0,6236.0,4.35,1.22,,1
tess,6068.01,400093502,PC,10.66839,2460292.788766,2.717,460.0,2.81276,872.0,6718.0,4.32,1.37,,1
tess,6069.01,259099556,FA,1.6290926,2459937.955167,4.6315189,411.7525108,3.94559,1857.8209989,5658.0,4.08591,1.5037,,0
tess,607.01,153651591,FP,2.1456324,2459230.769216,2.1680096,1438.6746953,11.0288578,3322.8508101,9389.0,3.92,2.80165,,0
tess,6070.01,29106627,PC,9.5128916,2459942.330357,3.1254171,1191.6067436,2.7531721,672.3725733,4998.0,4.58615,0.767312,,1
tess,6071.01,440624788,PC,5.3664457,2459939.481098,2.2975955,8748.7436413,10.9418064,1013.0874521,5358.0,4.34315,1.07573,,1
tess,6072.01,147797743,KP,3.691559,2459940.374302,2.720758,16316.0231993,14.7244708,1213.2274319,5720.0,4.37355,1.0878299,,1
tess,6073.01,271424111,KP,3.2687063,2459393.028617,3.6398573,9692.5415934,15.0466879,1487.0514371,6007.22,4.18781,1.40537,,1
tess,6074.01,99896567,PC,12.1324506,2458690.53445,1.5751733,171.2764262,1.5690907,803.406097,5865.0,4.44965,1.0159301,,1
tess,6075.01,424388628,PC,832.9236254,2458794.771156,8.6876381,594.2376069,1.7373781,203.5682958,4193.0,4.53686,0.725064,,1
tess,6076.01,308301091,PC,720.5742399,2459030.36672,6.6602076,1456.9031847,5.3917254,259.5261864,6665.4,4.31,1.37318,,1
tess,6077.01,196066560,PC,2.2111104,2458713.480434,2.1060279,1956.0116833,2.9944585,796.3320731,3761.0,4.60411,0.656735,,1
tess,6078.01,119973835,PC,9.6703611,2460443.834513,2.037,684.0,2.23934,677.0,5212.0,4.51487,0.86,,1
tess,6078.02,119973835,PC,25.0882806,2460440.795272,3.769,705.0,3.89809,949.0,5212.0,4.51487,0.86,,1
tess,6079.01,272670038,PC,104.2892798,2458912.458751,5.8731029,2021.5793679,7.5126605,496.9023128,6501.0,4.25028,1.43159,,1
tess,608.01,186547153,APC,1.1908287,2460011.845422,1.834,2040.0,14.221,,7471.9,4.09,2.14,,0
tess,6321.01,301991463,PC,2.9086778,2459909.227937,2.887,10323.0,12.2888,1340.0,5401.0,4.27,1.18,,1
tess,6322.01,270132709,PC,4.2807899,2459906.805369,3.9,5943.0,11.9706,1511.0,6274.0,4.09,1.65,,1
tess,6323.01,63586213,PC,4.071096,2459908.696077,2.988,5872.0,13.9361,1288.0,6008.0,4.03,1.68,,1
tess,6324.01,372207328,CP,0.2792211,2459909.915493,0.409,779.0,1.05678,1143.0,3358.0,4.93,0.3,,1
tess,6325.01,200775844,PC,3.7307609,2459908.419586,1.587,12648.0,6.78569,851.0,5273.1,4.96,0.52,,1
tess,6326.01,307201632,PC,2.3556749,2459907.561815,3.351,9377.0,16.7502,1971.0,6708.0,4.1,1.75,,1
tess,6327.01,196973090,PC,10.4612769,2459900.57604,3.208,9238.0,9.72119,716.0,5208.2,4.5,0.88,,1
tess,6328.01,249884767,PC,16.672227,2459886.611066,2.703,3851.0,11.748,715.0,7025.0,4.18,1.68,,1
tess,6329.01,283845022,PC,15.2334037,2459905.91407,1.947,3624.0,13.7686,521.0,5675.0,4.1,1.48,,1
tess,633.01,348755723,FP,4.503645,2458517.809802,1.973292,12525.725237,11.197034,623.8430401,3267.0,4.438,1.0,,0
tess,6330.01,308120029,PC,6.8498533,2459901.36046,1.525,33133.0,10.4676,392.0,3522.0,4.76,0.48,,1
tess,6331.01,415875608,PC,5.4454541,2459905.5747,3.41,5731.0,7.92255,1148.0,5684.0,4.4,1.05,,1
tess,6332.01,101133275,PC,1.6630135,2459906.799332,3.133,5964.0,16.7474,2294.0,6690.3,3.97,2.04,,1
tess,6333.01,5724439,PC,2.7205913,2459909.673379,2.321,905.0,3.02214,1416.0,5784.6,4.49,0.96,,1
tess,6334.01,63718617,PC,3.8363055,2459905.971048,7.175,3861.0,18.8534,2762.0,5982.0,3.65,2.6,,1
tess,6335.01,407156755,PC,4.7924038,2459900.666047,6.012,2562.0,11.263,1785.0,6176.0,3.63,2.75,,1
tess,6336.01,327126871,PC,39.810528,2459893.689503,3.576,3102.0,12.8908,713.0,8796.0,4.04,2.34,,1
tess,6337.01,381591826,PC,6.8793455,2459909.763948,1.299,16480.0,9.84834,468.0,3993.0,4.58,0.69,,1
tess,6338.01,186715217,APC,1.4491171,2459909.930562,1.051,23384.0,10.794,736.0,3581.0,4.65,0.6,,0
tess,6592.01,398945279,PC,9.5098954,2460059.616028,1.448,6596.0,16.5009,743.0,5478.0,4.31,1.14,,1
tess,6593.01,241297273,PC,8.4325164,2460056.002371,1.731,8796.0,9.45527,630.0,5300.0,4.41,0.98,,1
tess,6594.01,49411575,PC,2.67581,2460064.819932,2.288,9116.0,15.7041,1437.0,6171.0,4.07,1.66,,1
tess,6595.01,361344753,PC,7.5138657,2460064.504203,2.121,1104.0,3.23033,711.0,5139.0,4.48,0.89,,1
tess,6596.01,306249066,PC,26.1622122,2460059.058585,3.631,6329.0,10.1227,721.0,6139.0,4.39,1.14,,1
tess,6597.01,131195882,PC,0.9097915,2460065.943685,1.044,3698.0,6.92737,1599.0,5822.0,4.39,1.09,,1
tess,6598.01,22452837,PC,10.8089555,2460066.23955,2.71,6392.0,11.7906,871.0,6876.0,4.27,1.49,,1
tess,6599.01,166145361,PC,2.2059167,2460041.770755,0.9395169,2594.7383621,1.0369208,449.4361398,3087.0,5.07767,0.202097,,1
tess,660.01,53189332,KP,9.2897006,2458544.650778,5.3589155,6241.2619064,11.4812614,1085.2558727,6055.0,4.22795,1.41549,,1
tess,6600.01,325647810,PC,3.8030207,2460091.633257,2.537,2103.0,4.18884,1075.0,5035.0,4.35,1.01,,1
tess,6601.01,167573692,PC,32.5444769,2460131.942667,1.661,101822.0,11.9952,167.0,3230.0,4.84,0.38,,1
tess,6602.01,392027961,PC,1.5840089,2460094.284112,1.134,1137.0,5.90757,1156.0,5188.0,3.91,1.72,,1
tess,6603.01,90048949,PC,5.015806,2460090.855431,5.154,4470.0,14.6529,1955.0,7155.0,3.89,2.37,,1
tess,6604.01,56884,PC,3.917482,2460088.668722,2.619,8397.0,13.4773,1324.0,6466.0,4.18,1.54,,1
tess,6605.01,263207857,PC,12.2981251,2460087.153755,3.98,14968.0,9.70951,871.0,5614.0,4.55,0.87,,1
tess,6606.01,242532142,PC,2.5354002,2460092.591766,1.744,11001.0,15.299,1336.0,5526.0,4.17,1.34,,1
tess,6607.01,400968492,PC,11.1860909,2460080.819177,5.989,4416.0,10.3662,1208.0,6520.0,4.11,1.69,,1
tess,6608.01,366315051,PC,7.3144752,2460093.589256,1.481,19146.0,13.336,571.0,5137.0,4.39,0.99,,1
tess,6842.01,58858008,PC,5.3920955,2460209.338746,4.2434029,15466.3588483,18.2452387,1226.2663506,5752.18,4.14674,1.41933,,1
tess,6843.01,369474541,PC,5.4977872,2460210.09279,4.9400249,6357.7268879,14.0381026,1424.9131835,6281.0,4.05316,1.72746,,1
tess,6844.01,311086350,PC,3.8068712,2460209.334584,2.2690911,17898.9103154,8.6543461,687.8151709,3913.0,4.6113,0.647921,,1
tess,6845.01,399571743,PC,4.7443604,2460199.691734,1.139,9002.0,7.57257,633.0,5420.1,4.5,0.75,,1
tess,6846.01,254296853,PC,3.334884,2460203.094247,2.559,12501.0,10.5691,1241.0,5771.0,4.51,0.93,,1
tess,6847.01,150063444,PC,1.3939452,2460205.921102,0.922,5131.0,8.87293,1545.0,6140.0,4.42,1.09,,1
tess,6848.01,230982415,PC,7.5954765,2460199.33583,2.533,45085.0,13.1172,508.0,3768.0,4.68,0.57,,1
tess,6849.01,434100688,FP,1825.048364,2458371.510523,3.62,2576.0,12.7111,103.0,6290.0,3.89,2.09,,0
tess,685.01,281731203,KP,11.6332127,2460268.402363,5.081,3480.0,10.264,935.0,5287.7,3.88,1.73,,1
tess,6850.01,9166136,PC,6.0803777,2460198.638691,2.486,1366.0,3.36588,716.0,4275.7,4.37,0.89,,1
tess,6851.01,350861689,PC,12.0101118,2460185.03648,2.82,1204.0,2.28751,513.0,4073.0,4.59,0.67,,1
tess,6852.01,166671025,PC,16.7382238,2460176.964493,3.529,15139.0,9.09208,511.0,4551.0,4.6,0.7,,1
tess,6853.01,197808753,PC,10.636983,2460189.688644,5.378,2913.0,8.16912,1161.0,6297.0,4.1,1.65,,1
tess,6854.01,55363630,PC,2.7663479,2460203.737449,1.212,2476.0,6.35856,1258.0,6413.0,4.4,1.19,,1
tess,6855.01,274017513,PC,26.3333899,2460165.854371,2.783,8665.0,9.07333,427.0,5309.0,4.46,0.93,,1
tess,6856.01,254301731,PC,0.6541517,2460206.118513,0.823,35193.0,15.3922,989.0,3657.0,4.58,0.69,,1
tess,6857.01,281596890,PC,10.0512067,2460195.35678,1.763,22227.0,5.57868,353.0,3428.0,4.84,0.38,,1
tess,6858.01,201254754,PC,3.3024845,2460202.53261,1.465,1241.0,1.73871,631.0,3634.0,4.75,0.49,,1
tess,6080.01,116048097,PC,8.0555716,2459397.070061,3.5853172,913.8621738,3.3778836,919.3282171,5680.0,4.38997,1.06221,,1
tess,6081.01,271431851,KP,7.8864218,2459397.093442,4.9429378,6241.5672443,12.4048291,1109.4957891,5597.0,4.04717,1.56051,,1
tess,6082.01,199712572,PC,3.5941651,2460504.761666,1.882,100.0,1.31196,1048.0,5694.0,4.95801,1.39,,1
tess,6083.01,299089652,KP,,2459752.893746,9.3055095,3608.2663496,6.0762071,241.1728841,5576.31,4.48425,0.940603,,1
tess,6084.01,294283951,FP,4.3724063,2459422.141727,1.4148388,1642.1950326,10.7278887,1806.1549461,8096.0,4.28307,1.67777,,0
tess,6085.01,160223936,PC,,2458691.848481,14.1230558,317.9766458,1.4099651,148.7311702,5106.0,4.62161,0.750716,,1
tess,6086.01,18318288,CP,1.3888584,2458984.759725,0.8267002,1372.5136834,0.9650619,604.3465776,3300.0,4.97775,0.256456,,1
tess,6087.01,48448369,KP,,2459806.508801,2.2996357,2097.1164668,5.0218625,529.1847026,5819.72,4.41305,1.0546401,,1
tess,6088.01,122375047,KP,9.2866733,2459398.896348,3.2593808,713.8494352,2.6996251,793.897973,5511.0,4.50367,0.911823,,1
tess,6089.01,350814622,KP,3.2135636,2459391.482922,4.3141611,654.7322821,4.1549554,1550.1353571,5772.0,4.04527,1.59521,,1
tess,609.01,134404603,APC,4.9699991,2460007.604027,1.363,12601.0,21.4073,908.0,5759.0,4.3,1.19,,0
tess,6090.01,268159158,KP,4.7082414,2459420.863418,3.7013817,10708.303583,15.2797869,1113.8339818,5490.0,4.3011,1.14715,,1
tess,6091.01,336255880,PC,5.1855507,2459392.109891,1.9734133,1496.7919264,2.4406793,605.8924433,3921.0,4.648,0.603804,,1
tess,6092.01,339591840,FP,,2459746.250584,4.6672536,12855.6961211,5.1306856,231.1714878,3476.0,4.81846,0.408956,,0
tess,6093.01,97165413,PC,1.2710408,2459986.445346,1.113,1115.0,7.85938,2380.0,6004.0,4.13,1.5,,1
tess,6094.01,35883621,FP,3.0519843,2459984.008322,2.868,892.0,12.1856,2839.0,6251.1,3.79,2.33,,0
tess,6339.01,332496784,PC,2.5938771,2459909.082915,2.706,974.0,4.93408,1642.0,6110.0,4.12,1.55,,1
tess,634.01,344926234,FA,0.49359,2458517.428167,1.545897,246.702105,1.733849,2352.530056,5872.0,4.43995,1.02918,,0
tess,6340.01,376765646,PC,8.2686298,2459904.952825,4.906,3650.0,15.9425,1212.0,6275.0,3.77,2.38,,1
tess,6341.01,285328782,PC,2.7182588,2459907.877418,1.682,12333.0,20.77,1248.0,6433.0,4.15,1.59,,1
tess,6342.01,184739529,PC,9.3568116,2459895.572362,1.117,28673.0,13.6687,481.0,5866.0,4.89,0.61,,1
tess,6343.01,256349966,FP,14.5877856,2459906.003673,3.517,3374.0,10.1617,840.0,6544.0,4.13,1.66,,0
tess,6344.01,327093061,PC,3.5297965,2459907.818792,3.283,11120.0,15.5125,1393.0,5846.0,4.12,1.48,,1
tess,6345.01,241062925,PC,6.2378654,2459905.064219,3.174,1802.0,4.55893,974.0,5301.0,4.41,0.99,,1
tess,6346.01,260040728,PC,6.3111727,2459933.411238,3.039,14495.0,14.8439,941.0,5531.0,4.31,1.14,,1
tess,6347.01,467690903,PC,3.9332583,2459935.419244,4.438,5042.0,14.1242,1779.0,6699.9,4.04,1.89,,1
tess,6348.01,321258259,PC,3.6894234,2459933.238043,2.085,5484.0,16.5011,1103.0,5776.0,4.03,1.63,,1
tess,6349.01,470450936,PC,2.7934699,2459931.665595,2.8,2479.0,5.70537,1456.0,5635.0,4.27,1.21,,1
tess,635.01,286132427,FA,0.493379,2458517.43594,1.5,194.341058,1.503946,2338.3980084,5914.0,4.46485,1.00635,,0
tess,6350.01,266609407,PC,2.4766677,2459933.220302,2.457,9727.0,11.4749,1578.0,6197.6,4.4,1.14,,1
tess,6351.01,392674549,PC,6.7510278,2459926.653788,4.011,6350.0,13.8093,973.0,5024.0,,1.67,,1
tess,6352.01,459102737,APC,7.4562671,2459936.48409,1.682,3106.0,6.40887,760.0,5822.0,4.51,0.95,,0
tess,6353.01,259810421,PC,2.5048108,2459935.210603,3.434,6195.0,12.5335,1789.0,6080.0,4.07,1.62,,1
tess,6354.01,355418639,PC,18.7541398,2459907.478398,3.925,6338.0,11.641,773.0,6681.2,4.31,1.37,,1
tess,6355.01,98613492,FP,1.0617107,2459934.888565,1.067,2369.0,5.85456,1533.0,5589.0,4.38,1.06,,0
tess,6609.01,291668351,PC,12.9414603,2460083.77241,3.75,13164.0,10.6791,771.0,5832.0,4.45,1.01,,1
tess,661.01,53735810,KP,4.0860495,2458544.170492,4.5420607,7083.7091188,13.0323437,1569.6962289,6580.0,4.0663,1.47741,,1
tess,6610.01,289076007,PC,3.1651539,2460089.141513,3.416,8746.0,14.2867,1647.0,6396.0,4.15,1.57,,1
tess,6611.01,403368444,PC,6.5568726,2460111.963815,2.755,8511.0,12.6672,991.0,6139.0,4.23,1.36,,1
tess,6612.01,76706043,PC,2.3207203,2460092.286886,1.797,12787.0,14.0426,950.0,4390.0,4.12,1.2,,1
tess,6613.01,426904354,PC,2.5001306,2460121.932395,1.61,16650.0,17.7461,1361.0,6158.0,4.2,1.42,,1
tess,6614.01,149179763,PC,25.0709977,2460150.584875,2.379,12286.0,11.9941,532.0,5624.0,4.49,0.94,,1
tess,6615.01,145804834,PC,3.5911377,2460090.248705,1.623,13850.0,11.6235,1027.0,6094.0,4.5,0.99,,1
tess,6616.01,349503728,PC,1.1235117,2460123.871658,1.039,48991.0,12.5587,796.0,3505.0,4.67,0.58,,1
tess,6617.01,439381274,PC,4.315664,2460093.414898,6.135,3530.0,8.30372,2032.0,6707.0,4.2,1.56,,1
tess,6618.01,350432166,PC,35.7890963,2459997.460352,8.6915413,2255.7900517,9.2051754,796.2998086,6218.9,3.96,1.90288,,1
tess,6619.01,399195246,PC,1.6930171,2460092.280152,2.759,10940.0,16.2172,1882.0,6010.0,4.05,1.64,,1
tess,662.01,54085154,FP,1.0014437,2460037.452461,1.28,416.0,4.71785,3627.0,6380.0,4.438,1.18,,0
tess,6620.01,241592217,PC,3.8647617,2460094.093286,4.038,7591.0,13.7097,1660.0,6119.0,3.98,1.83,,1
tess,6621.01,374908396,PC,4.2807848,2460118.609287,2.073,2031.0,2.8386,778.0,4354.0,4.59,0.69,,1
tess,6622.01,260539542,PC,37.8575614,2460075.149187,7.424,5180.0,7.35774,664.0,5980.0,4.34,1.17,,1
tess,6623.01,207937389,PC,3.1791661,2460094.305669,2.844,16245.0,12.9563,1636.0,6452.0,4.43,1.16,,1
tess,6624.01,443199889,PC,10.3031578,2460087.460245,3.44,3072.0,11.0446,946.0,6387.0,3.94,2.01,,1
tess,6625.01,258409964,PC,5.4863844,2460088.145466,4.339,8862.0,14.247,1442.0,6498.0,4.15,1.61,,1
tess,5847.01,95574586,PC,2.5641981,2459795.998964,4.469,2840.0,6.33611,,6014.0,,1.23,,1
tess,5848.01,808243,PC,1.5101054,2459795.467392,2.993,13090.0,19.2985,2094.0,5964.0,4.0,1.74,,1
tess,5849.01,71459120,PC,3.9964264,2459781.133754,1.722,12340.0,13.0504,945.0,5771.0,4.34,1.14,,1
tess,585.01,190990336,APC,5.547255,2460009.617078,4.835,11569.0,19.6103,1456.9324919,6118.1,4.29,1.66,,0
tess,5850.01,151728428,FP,3.9997367,2459786.271014,0.384,7460.0,13.8899,367.0,3827.0,4.62,0.64,,0
tess,5851.01,277329402,PC,4.5049415,2459790.948702,2.372,14400.0,11.5788,1022.0,5697.0,4.45,0.99,,1
tess,5852.01,387844266,PC,3.9956793,2459788.337798,2.056,38380.0,13.077,746.0,4348.0,4.62,0.67,,1
tess,5853.01,278623780,PC,3.7219898,2459793.844498,2.306,15860.0,12.8025,1116.0,5806.0,4.47,0.98,,1
tess,5854.01,346154016,PC,4.449914,2459795.758929,2.449,13550.0,14.3475,891.0,4910.0,4.19,1.2,,1
tess,5855.01,41422753,FP,2.4710528,2459792.210191,3.033,5420.0,12.1002,2378.0,6114.0,4.52,0.97,,0
tess,5856.01,3680800,PC,0.5498864,2459795.607863,1.588,1110.0,4.44804,2590.0,5808.0,4.2,1.35,,1
tess,5857.01,336072306,PC,3.415047,2459790.127873,1.406,8610.0,11.3277,944.0,5449.0,4.31,1.12,,1
tess,5858.01,256046749,PC,7.1476512,2459778.065425,3.03,13510.0,11.017,848.0,5287.0,4.45,0.94,,1
tess,5859.01,114947483,PC,3.3787501,2459794.556309,1.837,9480.0,6.36345,698.0,3769.0,4.63,0.63,,1
tess,586.01,131979339,FP,22.6384642,2459986.476263,4.988,4982.0,28.0326,1399.0,9511.0,4.05,2.42,,0
tess,5860.01,462372373,APC,5.2498931,2459795.355448,1.666,9200.0,12.9409,900.0,5988.0,4.27,1.27,,0
tess,5861.01,11034516,PC,14.3033451,2459771.875591,4.769,26130.0,17.1437,813.0,5862.0,4.42,1.05,,1
tess,5862.01,20988926,FP,5.3194765,2459791.246452,4.653,3640.0,15.9815,1663.0,6987.0,3.77,2.66,,0
tess,5863.01,345205395,PC,2.8492565,2459788.352176,1.846,24100.0,13.9182,938.0,4829.0,4.46,0.87,,1
tess,6095.01,157081737,PC,2.1613171,2459986.834869,1.289,529.0,1.86733,1187.0,5260.0,4.59,0.8,,1
tess,6096.01,262781201,FP,1.3154261,2460283.55214,2.121,285.0,2.42354,2871.0,6613.8,4.28,1.42,,0
tess,6097.01,293743169,PC,1.1256838,2459986.783761,1.773,3620.0,10.2362,,7433.0,,1.85,,1
tess,6098.01,269341832,PC,2.7297541,2460010.125461,1.439,362.0,2.11652,1048.0,5599.3,4.37,1.08,,1
tess,6099.01,118914286,PC,5.2887576,2460009.893574,2.284,598.0,1.80945,785.0,4610.0,4.55,0.75,,1
tess,610.01,80275202,FP,3.6649528,2459983.317258,3.245,3865.0,16.4945,3009.0,7889.0,4.53,1.61,,0
tess,6100.01,170434745,PC,1.2280156,2459963.874823,1.0677974,1316.7462021,3.2034237,1447.8874391,5223.0,4.53,0.852493,,1
tess,6101.01,19342878,CP,1.3328252,2459963.429938,2.0496174,19240.1766706,15.3206915,1689.3374258,5595.4,4.4,1.0670201,,1
tess,6102.01,55849732,PC,5.3708293,2459965.390963,2.9133817,14601.0562246,12.0561316,1040.908324,5878.0,4.47546,0.986176,,1
tess,6103.01,92590258,PC,3.2422424,2459965.819135,3.1662519,10616.2597804,13.8082328,1596.416451,7069.0,4.40124,1.30309,,1
tess,6104.01,265010875,PC,6.4095555,2459968.466203,8.4737438,2845.1432466,17.4517774,1844.7784392,6316.0,3.53,3.18048,,1
tess,6105.01,182405015,PC,3.1122458,2459963.367968,2.4986472,14146.4724409,14.4173412,1516.5077563,6176.8,4.5,1.1207401,,1
tess,6106.01,258234731,APC,6.4240944,2459964.624513,4.0307342,19637.6137844,14.8362261,973.5018496,5618.0,4.39959,1.04006,,0
tess,6107.01,152245179,PC,3.7899018,2459966.339978,3.9779406,7609.2687873,23.926255,2670.8488477,7810.0,4.08,2.64206,,1
tess,6108.01,255780160,PC,3.8783341,2459962.90561,3.6211626,7843.4867323,12.5321785,1330.1277094,5748.0,4.19506,1.34253,,1
tess,6109.01,384984325,PC,8.5386633,2459908.090635,2.337,1730.0,4.04578,786.0,5416.1,4.49,0.95,,1
tess,6109.02,384984325,PC,5.6952223,2459900.819501,1.107,1470.0,3.92346,700.0,5416.1,4.49,0.95,,1
tess,6356.01,9136777,PC,3.7799201,2459930.555384,3.493,16559.0,16.2502,1419.0,6121.6,4.38,1.14,,1
tess,6357.01,122881136,PC,5.1941869,2459933.829498,1.581,5955.0,10.8037,846.0,6085.6,4.43,1.08,,1
tess,6358.01,259708416,PC,5.3802465,2459930.30884,3.538,3829.0,13.5242,1342.0,6476.4,3.97,1.98,,1
tess,6359.01,267617257,PC,2.4398136,2459934.924254,3.751,4363.0,11.128,2587.0,8184.6,4.29,1.67,,1
tess,636.01,146463781,FP,0.417921,2458517.476816,1.843947,41644.893112,5.657227,906.2084598,3278.0,4.97806,0.275,,0
tess,6360.01,458987621,PC,1.9765848,2459936.550769,1.347,3430.0,8.95604,1419.0,6799.0,4.41,1.25,,1
tess,6361.01,450308346,PC,5.9419732,2459926.607636,2.361,21804.0,12.3895,798.0,5206.0,4.56,0.81,,1
tess,6362.01,148514918,PC,6.0602101,2459932.637758,3.036,8917.0,11.0384,1110.0,6252.0,4.35,1.22,,1
tess,6363.01,311284709,PC,6.583694,2459929.14978,4.635,4902.0,19.1169,1385.0,6600.9,3.8,2.45,,1
tess,6364.01,407517154,PC,25.8866192,2459899.625001,3.737,13915.0,11.2641,544.0,5326.0,4.6,0.8,,1
tess,6365.01,272994016,PC,3.0496565,2459934.072463,3.455,6761.0,13.7764,1489.0,5568.0,4.08,1.5,,1
tess,6366.01,279851358,APC,18.893475,2459932.031487,3.457,6252.0,,,13896.0,,,,0
tess,6367.01,259502942,PC,2.1653281,2459933.713713,2.732,18747.0,7.31275,970.0,3510.0,4.71,0.54,,1
tess,6368.01,274002141,FP,1.6197991,2459935.162255,0.95,31095.0,11.4253,661.0,3192.0,4.92,0.31,,0
tess,6369.01,274472658,PC,13.2329062,2459934.394703,6.245,3001.0,7.5049,1155.0,6461.3,4.11,1.67,,1
tess,637.01,133334108,PC,2.8579169,2460008.594941,3.818,529.0,,1284.3663569,5637.0,4.52053,,,1
tess,6370.01,251705938,PC,2.9124991,2459934.386386,4.175,7343.0,16.4233,1792.0,6051.0,3.94,1.89,,1
tess,6371.01,279725262,PC,1.8597817,2459934.367358,1.156,5579.0,13.3278,1119.0,5751.0,4.19,1.35,,1
tess,6372.01,115899725,PC,6.5587386,2459934.577923,2.196,1396.0,2.56709,653.0,4337.0,4.63,0.66,,1
tess,6626.01,148691985,PC,1.2864856,2460092.410385,1.328,104433.0,14.0003,728.0,3172.0,4.79,0.45,,1
tess,6627.01,411463659,PC,4.8934688,2460092.036359,3.157,9659.0,15.84,1557.0,6332.0,4.15,1.56,,1
tess,6628.01,75650448,CP,18.184189,2460093.829735,3.696,9343.0,9.90639,589.0,5265.0,4.32,1.09,,1
tess,6629.01,160442729,PC,4.3664669,2460086.317717,2.004,26747.0,9.52505,592.0,3598.0,4.66,0.59,,1
tess,663.01,54962195,CP,2.5989031,2458544.387711,1.6635706,1953.2615465,2.4312854,672.9286739,3719.0,4.76941,0.512361,,1
tess,663.02,54962195,CP,4.6955986,2458543.405068,2.1638721,1969.101717,2.6626375,552.5039779,3719.0,4.76941,0.512361,,1
tess,663.03,54962195,CP,7.1024749,2458547.138797,2.7542652,1317.715762,1.9895244,481.3147406,3719.0,4.76941,0.512361,,1
tess,6630.01,312612366,PC,7.7103227,2460082.169306,4.406,6083.0,8.52513,1253.0,6617.0,4.42,1.2,,1
tess,6631.01,457446242,PC,3.4714821,2460094.270096,3.245,9502.0,13.2477,1585.0,6604.0,4.28,1.41,,1
tess,6632.01,292349703,PC,5.8778295,2460085.93471,3.392,1326.0,11.2784,1174.0,5965.0,3.43,3.34,,1
tess,6633.01,38584799,PC,6.5479496,2460149.073884,2.331,988.0,2.28629,878.0,4853.5,4.61,0.73,,1
tess,6634.01,400491269,PC,23.136755,2460073.545149,7.179,2514.0,9.05398,1102.0,7723.0,4.08,2.04,,1
tess,6635.01,330424797,PC,8.6243051,2460091.419966,5.584,9216.0,16.2074,2076.0,7944.0,4.39,1.47,,1
tess,6636.01,209054294,PC,3.5171227,2460092.869314,2.327,4327.0,14.6605,1343.0,6386.0,3.88,2.16,,1
tess,6637.01,256124756,APC,2.231293,2460094.009392,1.796,16216.0,15.38,1391.0,6356.0,4.38,1.19,,0
tess,6638.01,460316238,PC,4.140097,2460092.279142,2.896,40878.0,16.9028,1056.0,5359.0,4.57,0.82,,1
tess,6639.01,446918603,PC,8.0136668,2460117.137039,4.056,7657.0,11.825,1036.0,5831.0,4.17,1.4,,1
tess,664.01,55092869,KP,4.7359232,2459988.88442,7.0819612,2338.8745559,13.5752589,1186.425806,5370.0,3.72765,2.7871499,,1
tess,5864.01,184531966,PC,10.4453589,2459818.412119,4.548,9360.0,11.824,976.0,5961.0,4.32,1.19,,1
tess,5865.01,383216635,PC,6.6314176,2459815.836665,2.372,3080.0,10.0835,999.0,6044.0,4.0,1.75,,1
tess,5866.01,341297143,FP,3.8421028,2459813.907629,1.184,8920.0,13.2581,923.0,6247.0,4.28,1.32,,0
tess,5867.01,380517859,FP,1.109435,2459823.570109,2.723,27240.0,10.2843,1627.0,3613.0,4.75,0.49,,0
