mission,obj_id,star_id,label_raw,period_days,epoch_bjd,dur_hrs,depth_ppm,rp_re,teq_k,st_teff_k,st_logg_cgs,st_rad_rsun,st_mass_msun,label
kepler,K05462.01,8025718,FALSE POSITIVE,371.18648,2455093.7045,19.929,317.9,2.06,291.0,6231.0,4.34,1.152,1.054,0.0
kepler,K05584.01,8935352,FALSE POSITIVE,10.90962154,2454968.36692,17.8024,499921.0,149.1,1127.0,5323.0,3.714,2.064,0.804,0.0
kepler,K05586.01,8939211,FALSE POSITIVE,27.0779813,2454968.6789,138.54,347.5,2.03,597.0,5906.0,4.467,0.85,0.773,0.0
kepler,K05587.01,8939650,FALSE POSITIVE,1.827660875,2454965.821298,3.986,46676.8,42.1,1664.0,6352.0,4.427,1.072,1.118,0.0
kepler,K05589.01,8949512,FALSE POSITIVE,376.554588,2455080.6177,3.182,481.0,2.0,247.0,5926.0,4.519,0.913,1.004,0.0
kepler,K05590.01,8955741,FALSE POSITIVE,538.4263,2454987.9034,12.751,242.0,3.2,322.0,5962.0,3.882,2.028,1.143,0.0
kepler,K05709.01,9758615,FALSE POSITIVE,94.20561159,2455002.2951411,6.62,,,,,,,,0.0
kepler,K05710.01,9771920,FALSE POSITIVE,378.70643955,2455303.6725521,14.66,,,,,,,,0.0
kepler,K05711.01,9775475,FALSE POSITIVE,78.4286313,2455002.312404,3.7368,83303.0,85.77,425.0,5780.0,4.438,1.0,1.0,0.0
kepler,K05713.01,9780149,FALSE POSITIVE,2.53021,2454965.0918,21.79,367.9,41.44,1543.0,5780.0,4.178,1.296,0.924,0.0
kepler,K05714.01,9786017,FALSE POSITIVE,2.249000963,2454965.651415,9.6022,58776.2,59.61,2126.0,6025.0,3.8,2.293,1.209,0.0
kepler,K05716.01,9837659,FALSE POSITIVE,121.62387378,2455040.4934505,2.73,,,,,,,,0.0
kepler,K05838.01,10879247,FALSE POSITIVE,432.074696,2455314.2681,4.763,1088.0,2.39,193.0,5183.0,4.608,0.739,0.818,0.0
kepler,K05840.01,10905641,FALSE POSITIVE,460.77905,2455366.8441,15.541,239.3,4.24,387.0,6126.0,3.731,2.717,1.449,0.0
kepler,K05841.01,10920086,FALSE POSITIVE,3.21318517,2454965.044475,15.47,2046.1,8.24,1710.0,6712.0,4.159,1.513,1.206,0.0
kepler,K05843.01,10958972,FALSE POSITIVE,331.78248134,2455264.8146374,4.94,,,,,,,,0.0
kepler,K05463.01,8029848,FALSE POSITIVE,1.20608769,2454965.0861,2.2272,1660.6,44.46,1941.0,5657.0,4.186,1.355,1.028,0.0
kepler,K05464.01,8035322,FALSE POSITIVE,613.82905,2455096.471,18.18,148.2,2.85,307.0,5636.0,3.809,2.357,1.305,0.0
kepler,K05465.01,8036863,FALSE POSITIVE,476.80454,2454991.1644,10.65,143.6,1.12,227.0,5806.0,4.473,0.901,0.881,0.0
kepler,K05466.01,8037038,CONFIRMED,4.09513876,2454964.67784,2.462,181.7,1.75,1122.0,5858.0,4.495,0.963,1.056,1.0
kepler,K05469.01,8043968,FALSE POSITIVE,0.779615874,2454964.68006,3.932,81.5,0.83,1847.0,5764.0,4.548,0.863,0.959,0.0
kepler,K05593.01,8975776,FALSE POSITIVE,224.469892,2455063.1638,2.952,458.6,2.35,323.0,5911.0,4.337,1.091,0.944,0.0
kepler,K05594.01,8979500,FALSE POSITIVE,113.556471,2455019.2321,2.383,278.7,6.76,651.0,4842.0,3.167,4.164,0.93,0.0
kepler,K05595.01,9003126,FALSE POSITIVE,208.02789,2455157.5074,10.82,255.0,1.04,196.0,4285.0,4.63,0.632,0.622,0.0
kepler,K05596.01,9008125,FALSE POSITIVE,308.024953,2454992.18628,2.665,352.6,3.55,345.0,5220.0,3.808,1.887,0.835,0.0
kepler,K05717.01,9838414,FALSE POSITIVE,1.33261458,2454965.0098,5.161,1335.3,3.65,1208.0,4611.0,4.551,0.76,0.748,0.0
kepler,K05720.01,9845362,FALSE POSITIVE,105.895315,2455064.4441,2.581,1227.0,2.69,323.0,5271.0,4.548,0.781,0.786,0.0
kepler,K05721.01,9845931,FALSE POSITIVE,61.224558,2455014.701,4.103,544.2,2.76,525.0,6343.0,4.408,1.14,1.213,0.0
kepler,K05722.01,9847239,FALSE POSITIVE,28.507877538,2454965.793009,3.13331,24372.3,27.79,613.0,6131.0,4.497,0.945,1.023,0.0
kepler,K05723.01,9848760,FALSE POSITIVE,444.46522,2455222.693,0.767,4084.0,30.17,189.0,5134.0,4.609,0.746,0.836,0.0
kepler,K05724.01,9850843,FALSE POSITIVE,8.48039,2454968.853,6.134,133.7,1.23,969.0,6193.0,4.434,1.067,1.127,0.0
kepler,K05345.01,7019580,FALSE POSITIVE,72.0153825,2455001.8166,2.548,177.7,6.94,783.0,5099.0,3.299,5.032,1.836,0.0
kepler,K05346.01,7022603,FALSE POSITIVE,21.12752693,2454975.67722,2.253,51.8,20.93,2349.0,4024.0,1.672,30.882,1.636,0.0
kepler,K05347.01,7024045,FALSE POSITIVE,23.9341825,2454978.76028,1.607,228.1,1.03,432.0,4415.0,4.58,0.715,0.708,0.0
kepler,K05348.01,7035812,FALSE POSITIVE,87.775799,2455016.4282,1.862,450.0,2.44,409.0,5604.0,4.375,1.025,0.909,0.0
kepler,K05349.01,7038988,FALSE POSITIVE,65.67350728,2455022.2618327,2.73,,,,,,,,0.0
kepler,K05350.01,7041972,FALSE POSITIVE,222.06409878,2455172.0218658,2.89,,,,,,,,0.0
kepler,K05351.01,7047299,FALSE POSITIVE,35.882272887,2454998.5325652,3.95004,101231.0,35.21,512.0,5840.0,4.57,0.812,0.898,0.0
kepler,K05471.01,8075618,FALSE POSITIVE,8.780603773,2454970.923785,3.16989,90027.8,52.34,775.0,5487.0,4.563,0.832,0.924,0.0
kepler,K05475.01,8105398,CONFIRMED,224.150923,2455174.02756,12.455,348.6,2.41,369.0,6072.0,4.133,1.286,0.818,1.0
kepler,K05477.01,8106139,FALSE POSITIVE,551.49832,2455220.3411,40.92,1874.4,4.89,215.0,5926.0,4.532,0.887,0.978,0.0
kepler,K05478.01,8108437,FALSE POSITIVE,351.2878737,2455040.294303,11.2066,134634.0,38.47,252.0,5911.0,4.519,0.914,1.006,0.0
kepler,K05599.01,9016592,FALSE POSITIVE,46.50446209,2454975.7268259,1.37,,,,,,,,0.0
kepler,K05601.01,9024568,FALSE POSITIVE,124.091252,2454968.5509,2.172,281.4,1.3,305.0,5275.0,4.571,0.792,0.852,0.0
kepler,K05726.01,9875101,FALSE POSITIVE,212.771978,2455161.1461,2.115,1239.0,2.84,255.0,5122.0,4.505,0.824,0.793,0.0
kepler,K05728.01,9896438,FALSE POSITIVE,18.0766788,2454979.25271,3.06,28831.0,19.47,694.0,5780.0,4.438,1.0,1.0,0.0
kepler,K05729.01,9899514,FALSE POSITIVE,1.33255577,2454965.0672,4.282,126.5,0.97,1420.0,5122.0,4.469,0.881,0.835,0.0
kepler,K05730.01,9899607,FALSE POSITIVE,1.33259275,2454965.01197,4.014,79.1,0.97,1703.0,6091.0,4.487,0.967,1.045,0.0
kepler,K05731.01,9908486,FALSE POSITIVE,36.6092739,2454971.77398,1.835,1102.0,52.42,1623.0,4770.0,2.319,16.114,1.973,0.0
kepler,K05353.01,7107567,FALSE POSITIVE,0.812592362,2454964.55642,1.5646,6945.8,25.84,2912.0,7117.0,4.153,1.64,1.398,0.0
kepler,K05354.01,7109680,FALSE POSITIVE,81.871309,2455002.94965,1.606,98.2,1.12,480.0,6343.0,4.375,1.115,1.069,0.0
kepler,K05355.01,7115671,FALSE POSITIVE,0.566805859,2454964.80997,3.835,61.1,1.25,2858.0,6413.0,4.203,1.494,1.299,0.0
kepler,K05356.01,7123580,FALSE POSITIVE,326.36595188,2455086.1342058,3.75,,,,,,,,0.0
kepler,K05357.01,7123614,FALSE POSITIVE,520.58269,2455054.425,2.264,348.0,1.94,244.0,6210.0,4.45,1.033,1.093,0.0
kepler,K05481.01,8155368,FALSE POSITIVE,0.718643659,2454964.889141,2.51246,124930.0,50.85,2002.0,5853.0,4.483,0.934,0.967,0.0
kepler,K05483.01,8179747,FALSE POSITIVE,17.946328114,2454969.9472719,8.15905,102994.0,66.65,845.0,5228.0,3.906,1.722,0.872,0.0
kepler,K05484.01,8192427,FALSE POSITIVE,204.818268,2455042.59041,1.93,303.6,5.18,525.0,6060.0,3.65,2.93,1.401,0.0
kepler,K05606.01,9049550,FALSE POSITIVE,23.81490574,2454968.92167,1.9948,79201.0,63.1,847.0,5421.0,3.79,1.89,0.803,0.0
kepler,K05607.01,9049697,FALSE POSITIVE,1.3274511,2454964.59052,3.465,123.6,0.66,1009.0,4137.0,4.646,0.61,0.601,0.0
kepler,K05611.01,9087071,FALSE POSITIVE,209.238576,2455154.1236,2.245,154.7,1.43,354.0,6302.0,4.345,1.135,1.034,0.0
kepler,K05733.01,9911112,FALSE POSITIVE,1.166835206,2454964.912321,2.17596,15527.2,96.28,3457.0,8982.0,4.111,2.123,2.122,0.0
kepler,K05734.01,9933600,FALSE POSITIVE,230.70578883,2455093.3639847,2.69,,,,,,,,0.0
kepler,K05735.01,9934274,FALSE POSITIVE,4.99471597,2454969.1833,3.44,53.0,2.2,1861.0,6409.0,3.706,2.83,1.485,0.0
kepler,K05738.01,9941387,FALSE POSITIVE,27.659607786,2454974.2478883,4.16321,318404.0,50.7,499.0,5310.0,4.593,0.768,0.849,0.0
kepler,K05739.01,9941550,FALSE POSITIVE,476.727302,2455329.4298,9.327,1035.7,23.42,530.0,5068.0,2.827,7.417,1.347,0.0
kepler,K05361.01,7138841,FALSE POSITIVE,22.0495604,2454966.82677,3.428,134.5,1.9,912.0,6821.0,4.176,1.548,1.321,0.0
kepler,K05362.01,7174911,FALSE POSITIVE,150.70039392,2455111.5397643,2.82,,,,,,,,0.0
kepler,K05363.01,7176424,FALSE POSITIVE,44.48477463,2454975.9633835,1.67,,,,,,,,0.0
kepler,K05364.01,7184556,FALSE POSITIVE,93.6452481,2454990.28348,2.12,,,,,,,,0.0
kepler,K05366.01,7189825,FALSE POSITIVE,574.69029,2455225.483,4.269,276.8,1.26,191.0,5503.0,4.557,0.764,0.768,0.0
kepler,K05488.01,8223655,FALSE POSITIVE,280.1604956,2455119.93817,2.8637,12946.0,19.25,237.0,5387.0,4.581,0.799,0.892,0.0
kepler,K05489.01,8229361,FALSE POSITIVE,370.46262,2455094.4078,9.541,347.9,2.03,284.0,6295.0,4.401,1.08,1.065,0.0
kepler,K05490.01,8234889,FALSE POSITIVE,116.301793,2455001.3304,2.253,649.0,2.18,336.0,5593.0,4.552,0.842,0.92,0.0
kepler,K05491.01,8241258,FALSE POSITIVE,480.19416,2455090.1738,10.76,372.3,1.79,235.0,6072.0,4.51,0.923,1.005,0.0
kepler,K05492.01,8241736,FALSE POSITIVE,368.49828,2455066.4248,14.903,581.9,1.86,214.0,5255.0,4.527,0.783,0.754,0.0
kepler,K05493.01,8242350,FALSE POSITIVE,6.993576155,2454964.988507,21.2695,2924.0,101.15,1605.0,6565.0,3.803,2.467,1.414,0.0
kepler,K05494.01,8244947,FALSE POSITIVE,223.52131732,2455018.1827031,3.27,,,,,,,,0.0
kepler,K05614.01,9101279,FALSE POSITIVE,1.811461128,2454965.9324534,8.42343,921671.0,373.77,3438.0,8572.0,3.776,3.034,2.009,0.0
kepler,K05615.01,9108058,FALSE POSITIVE,2.17491508,2454964.93954,8.4418,635412.0,193.73,2009.0,6792.0,4.143,1.636,1.364,0.0
kepler,K05617.01,9116075,FALSE POSITIVE,24.5002702,2454987.6193,4.079,153.5,0.73,409.0,4519.0,4.688,0.597,0.641,0.0
kepler,K05619.01,9117123,FALSE POSITIVE,2.16402661,2454966.5762679,2.78,,,,,,,,0.0
kepler,K05620.01,9118858,FALSE POSITIVE,392.89275632,2455269.2879702,4.93,,,,,,,,0.0
kepler,K05621.01,9137257,FALSE POSITIVE,114.734287,2455064.5017,3.724,242.9,1.1,296.0,5083.0,4.569,0.71,0.68,0.0
kepler,K05742.01,9954225,FALSE POSITIVE,1.340649911,2454965.05521,5.0912,627633.0,127.25,2004.0,6332.0,4.26,1.222,0.991,0.0
kepler,K05743.01,9957659,FALSE POSITIVE,30.69537638,2454988.71927,5.6634,19941.0,19.39,662.0,6185.0,4.356,1.192,1.179,0.0
kepler,K05744.01,9957668,FALSE POSITIVE,30.69533113,2454988.7207691,5.94855,88771.2,69.4,737.0,6335.0,4.171,1.286,0.894,0.0
kepler,K05746.01,9967398,FALSE POSITIVE,49.873958,2455000.55502,1.351,562.0,1.5,366.0,4979.0,4.632,0.629,0.618,0.0
kepler,K05368.01,7192680,FALSE POSITIVE,114.25041494,2455068.8523992,2.11,,,,,,,,0.0
kepler,K05370.01,7203858,FALSE POSITIVE,407.97623,2455211.6999,14.69,237.5,4.63,498.0,7612.0,3.787,2.968,1.969,0.0
kepler,K05374.01,7207081,FALSE POSITIVE,239.25578975,2454966.1367334,5.21,,,,,,,,0.0
kepler,K05495.01,8255058,FALSE POSITIVE,6.279888981,2454968.296067,5.5086,1514.6,196.78,1931.0,5057.0,3.137,6.222,1.936,0.0
kepler,K05496.01,8265239,FALSE POSITIVE,37.47695717,2454983.6694873,1.46,,,,,,,,0.0
kepler,K05498.01,8288404,FALSE POSITIVE,519.80221867,2455295.625278,14.9678,77183.1,40.88,216.0,5310.0,4.356,1.03,0.879,0.0
kepler,K05501.01,8300828,FALSE POSITIVE,48.9200563,2454996.9628,2.295,333.9,1.71,456.0,5375.0,4.433,0.899,0.8,0.0
kepler,K05622.01,9141355,CONFIRMED,469.61309,2455255.5089,13.709,1234.7,3.24,200.0,5474.0,4.598,0.763,0.847,1.0
kepler,K05623.01,9142225,FALSE POSITIVE,583.73632,2455007.6085,15.75,338.6,2.65,266.0,6003.0,4.176,1.442,1.139,0.0
kepler,K05624.01,9142334,FALSE POSITIVE,502.658,2455007.6294,19.51,216.0,0.69,116.0,3754.0,4.773,0.473,0.483,0.0
kepler,K05627.01,9153246,FALSE POSITIVE,243.954706,2455054.2717,2.562,291.7,1.35,257.0,5578.0,4.578,0.794,0.87,0.0
kepler,K05750.01,10002266,FALSE POSITIVE,12.71368909,2454969.9328,1.875,192.2,1.09,700.0,5715.0,4.586,0.782,0.872,0.0
kepler,K05751.01,10004515,FALSE POSITIVE,25.26363805,2454972.3088062,2.72,,,,,,,,0.0
kepler,K05752.01,10004772,FALSE POSITIVE,1.391716834,2454965.09937,1.421,41.0,36.19,8346.0,3749.0,0.833,59.684,0.885,0.0
kepler,K05753.01,10006096,FALSE POSITIVE,70.516233809,2454975.8575773,4.09296,330180.0,52.74,390.0,5511.0,4.531,0.789,0.773,0.0
kepler,K05754.01,10007492,FALSE POSITIVE,2.645596805,2454966.705953,2.9095,1272.7,167.05,2452.0,4980.0,3.167,5.443,1.589,0.0
kepler,K05756.01,10018364,FALSE POSITIVE,105.6327297,2455062.1273427,2.73,,,,,,,,0.0
kepler,K05376.01,7255910,FALSE POSITIVE,274.553579,2454991.0863,5.95,218.3,1.66,322.0,6267.0,4.334,1.118,0.981,0.0
kepler,K05377.01,7256460,FALSE POSITIVE,251.02304011,2455027.2011858,3.11,,,,,,,,0.0
kepler,K05378.01,7258902,FALSE POSITIVE,1.80774253,2454965.9483,2.637,592.6,5.29,1822.0,5164.0,3.88,1.779,0.876,0.0
kepler,K05381.01,7345136,FALSE POSITIVE,28.7369766,2454986.842,1.586,525.0,1.95,550.0,5722.0,4.547,0.854,0.937,0.0
kepler,K05382.01,7352727,FALSE POSITIVE,2.45649061,2454966.21452,2.844,287.8,14.14,3440.0,4870.0,2.486,8.531,0.812,0.0
kepler,K05383.01,7375100,FALSE POSITIVE,98.51783198,2455006.7083904,1.65,,,,,,,,0.0
kepler,K05503.01,8308639,FALSE POSITIVE,457.513348,2454971.6556,5.763,562.5,25.18,512.0,5047.0,2.966,7.821,2.064,0.0
kepler,K05504.01,8313697,FALSE POSITIVE,224.02589924,2455168.8214821,2.93,,,,,,,,0.0
kepler,K05505.01,8351919,FALSE POSITIVE,323.77153,2455024.0744,17.57,353.7,1.44,216.0,5196.0,4.586,0.784,0.863,0.0
kepler,K05507.01,8352016,FALSE POSITIVE,40.0389613,2454989.35794,1.711,109.4,0.95,517.0,5701.0,4.437,0.903,0.813,0.0
kepler,K05508.01,8364969,FALSE POSITIVE,22.571972634,2454978.0344991,4.00349,79325.7,46.14,617.0,5645.0,4.431,0.871,0.746,0.0
kepler,K05510.01,8380743,FALSE POSITIVE,1.018861199,2454965.07252,6.5005,291214.0,93.47,2505.0,6225.0,4.009,1.672,1.041,0.0
kepler,K05630.01,9159461,FALSE POSITIVE,80.519237,2454997.0077,4.044,92.5,1.08,476.0,6251.0,4.378,1.119,1.089,0.0
kepler,K05631.01,9164003,FALSE POSITIVE,149.356804,2455111.1387,15.415,171.6,2.92,560.0,6569.0,3.842,2.203,1.232,0.0
kepler,K05634.01,9178502,FALSE POSITIVE,50.47759052,2454974.7787075,2.02,,,,,,,,0.0
kepler,K05636.01,9180282,FALSE POSITIVE,2.79123954,2454964.94858,2.843,154.8,2.22,1771.0,6407.0,4.111,1.668,1.311,0.0
kepler,K05637.01,9181402,FALSE POSITIVE,223.31769215,2455066.6828323,3.54,,,,,,,,0.0
kepler,K05757.01,10023469,FALSE POSITIVE,44.637111,2454990.2998,5.868,282.5,1.28,432.0,5222.0,4.518,0.78,0.73,0.0
kepler,K05760.01,10074700,FALSE POSITIVE,365.620697,2455071.984,32.263,27188.0,12.75,215.0,5273.0,4.531,0.768,0.73,0.0
kepler,K05763.01,10096697,FALSE POSITIVE,191.272501,2455126.2441,3.064,286.5,1.59,310.0,5727.0,4.43,0.918,0.827,0.0
kepler,K05386.01,7386200,FALSE POSITIVE,575.42002,2455202.5923,17.22,401.7,1.91,225.0,6025.0,4.448,0.949,0.922,0.0
kepler,K05391.01,7456380,FALSE POSITIVE,368.72715,2455267.378,5.06,426.6,1.55,215.0,5401.0,4.569,0.749,0.76,0.0
kepler,K05513.01,8414914,FALSE POSITIVE,100.303613,2455009.75827,10.578,488038.0,78.77,421.0,6060.0,4.397,1.046,0.994,0.0
kepler,K05516.01,8432034,FALSE POSITIVE,0.83620025,2454964.91663,3.7127,331275.0,65.64,1932.0,5780.0,4.438,1.0,1.0,0.0
kepler,K05641.01,9216231,FALSE POSITIVE,616.34132,2454987.168,12.724,1287.0,2.11,131.0,4197.0,4.659,0.588,0.575,0.0
kepler,K05765.01,10130646,FALSE POSITIVE,390.40832,2455098.436,7.916,251.9,0.63,115.0,3659.0,4.858,0.4,0.42,0.0
kepler,K05766.01,10132552,FALSE POSITIVE,191.528018,2455093.9129,2.342,171.8,1.32,334.0,6054.0,4.416,1.009,0.969,0.0
kepler,K05767.01,10132908,FALSE POSITIVE,386.59946,2455054.2945,3.305,380.7,1.89,259.0,6137.0,4.487,0.963,1.038,0.0
kepler,K05768.01,10141271,FALSE POSITIVE,15.4032765,2454970.9906,3.246,253.0,1.32,626.0,5272.0,4.508,0.799,0.751,0.0
kepler,K05770.01,10158715,FALSE POSITIVE,61.0011095,2454977.84614,1.049,408.0,2.55,536.0,6418.0,4.395,1.171,1.241,0.0
kepler,K05771.01,10161534,FALSE POSITIVE,198.232389,2455127.73515,1.919,416.4,2.28,352.0,6263.0,4.382,1.113,1.084,0.0
kepler,K05392.01,7458433,FALSE POSITIVE,0.66062715,2454964.8646,4.56,248.5,26.13,2327.0,6322.0,4.426,1.075,1.124,0.0
kepler,K05394.01,7468295,FALSE POSITIVE,456.5734,2455061.3838,5.465,397.5,7.88,413.0,5002.0,3.216,4.042,0.979,0.0
kepler,K05395.01,7516073,FALSE POSITIVE,601.13797,2455059.686,15.26,172.8,1.81,254.0,5786.0,4.155,1.388,1.003,0.0
kepler,K05396.01,7538450,FALSE POSITIVE,344.06248,2455284.4323,15.6,136.3,5.26,589.0,7664.0,3.611,3.697,2.039,0.0
kepler,K05397.01,7539174,FALSE POSITIVE,39.94344731,2455003.5021796,1.71,,,,,,,,0.0
kepler,K05399.01,7550875,FALSE POSITIVE,466.90824,2454969.3731,2.64,660.0,2.19,210.0,5340.0,4.456,0.867,0.783,0.0
kepler,K05519.01,8442463,FALSE POSITIVE,361.30991,2455302.7513,12.968,275.6,7.07,422.0,4911.0,3.354,4.419,1.608,0.0
kepler,K05520.01,8474892,FALSE POSITIVE,199.4424134,2455073.8521,7.2533,32171.9,56.11,344.0,5869.0,4.288,1.17,0.971,0.0
kepler,K05521.01,8480642,FALSE POSITIVE,31.59115876,2454995.501885,2.6431,1434.4,72.91,783.0,5178.0,3.714,2.295,0.995,0.0
kepler,K05522.01,8482513,FALSE POSITIVE,356.99135,2455068.7367,17.03,747.8,2.47,240.0,5539.0,4.467,0.913,0.892,0.0
kepler,K05523.01,8487777,FALSE POSITIVE,96.120478,2454999.9531,1.125,285.4,2.08,460.0,6038.0,4.245,1.186,0.902,0.0
kepler,K05524.01,8495232,FALSE POSITIVE,9.63647672,2454967.93429,2.999,47.6,2.02,1243.0,5125.0,3.631,3.007,1.411,0.0
kepler,K05525.01,8499922,FALSE POSITIVE,45.680876,2454975.3574,2.293,350.3,14.5,1215.0,4835.0,2.608,7.917,0.927,0.0
kepler,K05526.01,8505674,FALSE POSITIVE,43.169798,2454992.086,9.686,120.8,1.47,615.0,5929.0,4.176,1.292,0.914,0.0
kepler,K05904.01,11465869,FALSE POSITIVE,322.544807,2455100.9262,11.236,88.0,0.68,219.0,5359.0,4.611,0.741,0.823,0.0
kepler,K05906.01,11506938,FALSE POSITIVE,22.57494749,2454982.09617,36.756,1344.1,49.49,860.0,6581.0,4.192,1.468,1.23,0.0
kepler,K05908.01,11513441,FALSE POSITIVE,85.5692223,2455021.06607,4.954,539.2,6.85,536.0,5361.0,3.856,1.951,0.997,0.0
kepler,K05914.01,11599800,FALSE POSITIVE,422.255426,2454993.6562,4.974,1935.0,5.09,277.0,6273.0,4.364,1.139,1.092,0.0
kepler,K05920.01,11603298,FALSE POSITIVE,471.39698,2455080.0802,10.714,329.9,1.87,265.0,6587.0,4.463,1.008,1.078,0.0
kepler,K05927.01,11654039,FALSE POSITIVE,436.42852,2455285.2705,13.8,163.9,1.26,245.0,5997.0,4.466,0.971,1.004,0.0
kepler,K05944.01,11924426,FALSE POSITIVE,64.713168094,2455004.3677102,5.69869,312970.0,62.03,482.0,6175.0,4.44,0.974,0.952,0.0
kepler,K05947.01,11968514,FALSE POSITIVE,1.036592136,2454965.089545,2.296,2118.2,293.01,4194.0,4884.0,2.737,8.747,1.522,0.0
kepler,K05957.01,12156805,FALSE POSITIVE,371.54879,2455016.5693,9.841,125.6,1.13,230.0,5225.0,4.41,0.954,0.853,0.0
kepler,K05958.01,12165063,FALSE POSITIVE,226.499243,2454964.6622,1.328,127.4,0.89,245.0,5093.0,4.525,0.798,0.777,0.0
kepler,K05962.01,12257851,FALSE POSITIVE,2.61594288,2454965.415,6.45,72.1,0.92,1370.0,6063.0,4.476,1.012,1.117,0.0
kepler,K05963.01,12265150,FALSE POSITIVE,1.686009643,2454966.060575,1.1818,390.4,1.81,1442.0,5783.0,4.539,0.88,0.977,0.0
kepler,K05844.01,10964747,FALSE POSITIVE,344.961485,2455041.2266,3.023,427.9,1.61,230.0,5481.0,4.51,0.775,0.709,0.0
kepler,K05969.01,12405436,FALSE POSITIVE,163.820347,2455065.6163,1.331,1196.0,2.59,251.0,4822.0,4.594,0.771,0.851,0.0
kepler,K05970.01,12417572,FALSE POSITIVE,151.577009,2455027.7958,2.59,467.9,3.67,502.0,6854.0,4.106,1.674,1.308,0.0
kepler,K05856.01,11037818,CONFIRMED,259.34304,2454998.6794,16.04,349.7,6.04,449.0,5490.0,3.629,3.204,1.592,1.0
kepler,K05858.01,11046870,FALSE POSITIVE,8.34410791,2454969.54528,1.606,255.2,1.75,993.0,6321.0,4.434,1.058,1.108,0.0
kepler,K05975.01,12645262,FALSE POSITIVE,545.45623972,2454964.6984103,5.91,,,,,,,,0.0
kepler,K05976.01,12645761,FALSE POSITIVE,2.709570339,2454967.084891,5.57527,13170.8,223.75,2427.0,5030.0,3.18,5.208,1.498,0.0
kepler,K05980.01,12736658,FALSE POSITIVE,0.855294909,2454964.6579596,2.89112,6771.6,49.03,2137.0,5846.0,4.27,1.207,0.988,0.0
kepler,K05981.01,12835139,FALSE POSITIVE,350.609298,2454996.1091,1.621,369.5,3.88,405.0,6658.0,3.934,1.992,1.244,0.0
kepler,K05861.01,11073238,FALSE POSITIVE,452.40428,2455022.0844,17.2,216.7,1.58,256.0,6195.0,4.437,1.029,1.051,0.0
kepler,K05862.01,11076176,FALSE POSITIVE,0.699985822,2454964.840533,3.02633,389433.0,46.27,1653.0,5264.0,4.617,0.724,0.807,0.0
kepler,K05865.01,11090561,FALSE POSITIVE,35.8726918,2454964.5668,4.402,916.3,62.51,1670.0,5254.0,2.494,15.369,2.687,0.0
kepler,K05875.01,11176166,CONFIRMED,9.8788502,2454967.3829,2.951,454.7,2.64,1003.0,6477.0,4.361,1.148,1.102,1.0
kepler,K05880.01,11199233,FALSE POSITIVE,386.22400908,2455339.1610851,4.93,,,,,,,,0.0
kepler,K05884.01,11338918,FALSE POSITIVE,588.63759,2455079.525,3.84,322.1,1.52,185.0,5135.0,4.479,0.849,0.792,0.0
kepler,K05887.01,11341314,FALSE POSITIVE,9.8338474,2454965.5363,14.585,57.6,0.98,946.0,5929.0,4.308,1.202,1.071,0.0
kepler,K05894.01,11401845,FALSE POSITIVE,1.080695116,2454964.86822,7.449,312773.0,155.22,3344.0,7796.0,3.937,2.34,1.725,0.0
kepler,K06181.01,8517303,FALSE POSITIVE,24.0733775,2454974.13539,19.612,1325.7,27.78,1263.0,4647.0,2.843,6.055,0.932,0.0
kepler,K01608.03,10055126,CONFIRMED,232.040326,2455095.2531,12.235,290.8,2.05,327.0,5903.0,4.3,1.156,0.974,1.0
kepler,K03410.02,9285265,CONFIRMED,61.569765,2455015.0201,9.75,298.3,2.44,530.0,5626.0,4.149,1.389,0.991,1.0
kepler,K03479.02,6525209,FALSE POSITIVE,1.71029474,2454964.61307,2.946,158.9,1.04,1267.0,5365.0,4.586,0.729,0.747,0.0
kepler,K03503.02,6368175,CONFIRMED,31.8245304,2454977.5289,4.17,79.0,0.8,589.0,6338.0,4.545,0.847,0.918,1.0
kepler,K05982.01,2309587,FALSE POSITIVE,1.838514245,2454965.101259,3.2601,118965.0,57.6,1572.0,5799.0,4.326,1.055,0.861,0.0
kepler,K05983.01,2445134,FALSE POSITIVE,8.412008943,2454972.6485198,5.41096,136113.0,50.83,1100.0,6247.0,4.225,1.314,1.057,0.0
kepler,K05984.01,3241344,FALSE POSITIVE,3.912679136,2454966.4288498,3.556,291510.0,1794.2,1018.0,5616.0,4.553,0.72,0.675,0.0
kepler,K05985.01,3347485,FALSE POSITIVE,7.544804312,2454970.11963,8.2678,6501.7,63.99,1233.0,5953.0,3.984,1.609,0.91,0.0
kepler,K06094.01,2161623,FALSE POSITIVE,2.283466438,2454965.34883,7.7999,864260.0,218.79,2014.0,6723.0,4.089,1.719,1.327,0.0
kepler,K06095.01,2707097,FALSE POSITIVE,0.692807507,2454964.88094,1.49242,25338.3,46.44,2057.0,5780.0,4.438,1.0,1.0,0.0
kepler,K06096.01,2719873,FALSE POSITIVE,17.279290765,2454968.2741342,5.07591,164308.0,27.66,556.0,5251.0,4.623,0.658,0.663,0.0
kepler,K06183.01,8590780,FALSE POSITIVE,4.326946311,2454965.1921929,5.55905,409031.0,106.99,1481.0,6231.0,4.078,1.501,0.984,0.0
kepler,K06184.01,8613338,FALSE POSITIVE,527.29093,2455042.218,14.305,200.8,1.3,216.0,5671.0,4.466,0.919,0.9,0.0
