kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_steff,koi_slogg,koi_srad,koi_smass
10083325,K05761.01,CANDIDATE,6.13292733,131.9926,1.561,58.7,1.56,1379.0,5877.0,3.941,2.034,1.316
10090854,K05762.01,CANDIDATE,12.63063129,136.70398,2.212,300.8,1.37,689.0,5579.0,4.58,0.798,0.892
10096697,K05763.01,FALSE POSITIVE,191.272501,293.2441,3.064,286.5,1.59,310.0,5727.0,4.43,0.918,0.827
10098540,K05764.01,CANDIDATE,286.02266,373.7304,10.43,1036.0,2.03,180.0,4368.0,4.624,0.637,0.624
7377343,K05384.01,CANDIDATE,7.95445779,135.48462,4.6012,6269.4,9.5,1064.0,6217.0,4.306,1.196,1.052
7383840,K05385.01,CANDIDATE,331.70918,312.6153,7.44,3463.0,6815.75,221.0,5282.0,4.565,0.805,0.868
7386200,K05386.01,FALSE POSITIVE,575.42002,369.5923,17.22,401.7,1.91,225.0,6025.0,4.448,0.949,0.922
7416016,K05387.01,CANDIDATE,297.78282,233.4002,18.38,392.4,1.17,167.0,4192.0,4.657,0.59,0.577
7416306,K05388.01,CANDIDATE,137.396194,158.9242,17.61,155.4,3.38,517.0,5425.0,3.704,2.655,1.304
7416646,K05389.01,CANDIDATE,365.739893,278.581,1.218,300.7,1.73,241.0,5420.0,4.396,0.953,0.825
7440715,K05390.01,CANDIDATE,104.198102,161.4469,3.2,652.2,5.13,497.0,5087.0,3.759,2.024,0.857
7456380,K05391.01,FALSE POSITIVE,368.72715,434.378,5.06,426.6,1.55,215.0,5401.0,4.569,0.749,0.76
8395870,K05511.01,CANDIDATE,74.833577,196.5293,3.247,86.4,1.68,590.0,5933.0,3.953,1.807,1.07
8396288,K05512.01,CANDIDATE,8.5852872,137.39662,2.834,1406.0,3.02,777.0,5488.0,4.57,0.818,0.913
8414914,K05513.01,FALSE POSITIVE,100.303613,176.75827,10.578,488038.0,78.77,421.0,6060.0,4.397,1.046,0.994
8415353,K05514.01,CANDIDATE,102.100752,148.9663,2.009,194.2,2.63,551.0,6359.0,4.046,1.83,1.358
8429817,K05515.01,CANDIDATE,6.263491873,134.897906,0.8513,2829.0,6.46,1180.0,6247.0,4.255,1.194,0.936
8432034,K05516.01,FALSE POSITIVE,0.83620025,131.91663,3.7127,331275.0,65.64,1932.0,5780.0,4.438,1.0,1.0
8432249,K05517.01,CANDIDATE,335.43143,395.1813,10.3,228.1,7.12,468.0,5172.0,3.315,4.721,1.679
8439618,K05518.01,CANDIDATE,558.21886,419.8232,13.556,1539.4,3.1,198.0,5679.0,4.581,0.794,0.886
9209981,K05638.01,CANDIDATE,290.02002,138.2587,23.87,172.5,1.56,321.0,6452.0,4.384,1.148,1.164
9210738,K05639.01,CANDIDATE,279.21957,179.9274,10.015,333.5,4.92,395.0,5159.0,3.648,2.604,1.101
9214176,K05640.01,CANDIDATE,348.665961,165.8497,3.849,391.2,9.56,493.0,5183.0,3.166,4.89,1.276
9216231,K05641.01,FALSE POSITIVE,616.34132,154.168,12.724,1287.0,2.11,131.0,4197.0,4.659,0.588,0.575
9217583,K05642.01,CANDIDATE,222.28056,131.8546,3.035,271.9,2.56,405.0,6543.0,4.17,1.531,1.268
9220614,K05643.01,CANDIDATE,570.01886,375.0523,3.52,428.5,1.62,190.0,5496.0,4.579,0.79,0.863
9224514,K05644.01,CANDIDATE,378.93139106,254.5741017,14.11,,,,,,,
9229807,K05645.01,CANDIDATE,580.85326788,386.2877879,16.63,,,,,,,
10130646,K05765.01,FALSE POSITIVE,390.40832,265.436,7.916,251.9,0.63,115.0,3659.0,4.858,0.4,0.42
10132552,K05766.01,FALSE POSITIVE,191.528018,260.9129,2.342,171.8,1.32,334.0,6054.0,4.416,1.009,0.969
10132908,K05767.01,FALSE POSITIVE,386.59946,221.2945,3.305,380.7,1.89,259.0,6137.0,4.487,0.963,1.038
10141271,K05768.01,FALSE POSITIVE,15.4032765,137.9906,3.246,253.0,1.32,626.0,5272.0,4.508,0.799,0.751
10146103,K05769.01,CANDIDATE,7.58062893,132.89809,3.484,86.1,0.97,937.0,5753.0,4.417,1.041,1.034
10158715,K05770.01,FALSE POSITIVE,61.0011095,144.84614,1.049,408.0,2.55,536.0,6418.0,4.395,1.171,1.241
10161534,K05771.01,FALSE POSITIVE,198.232389,294.73515,1.919,416.4,2.28,352.0,6263.0,4.382,1.113,1.084
7458433,K05392.01,FALSE POSITIVE,0.66062715,131.8646,4.56,248.5,26.13,2327.0,6322.0,4.426,1.075,1.124
7458743,K05393.01,CANDIDATE,248.421771,230.379,4.187,704.0,18.92,579.0,4895.0,3.008,6.428,1.533
7468295,K05394.01,FALSE POSITIVE,456.5734,228.3838,5.465,397.5,7.88,413.0,5002.0,3.216,4.042,0.979
7516073,K05395.01,FALSE POSITIVE,601.13797,226.686,15.26,172.8,1.81,254.0,5786.0,4.155,1.388,1.003
7538450,K05396.01,FALSE POSITIVE,344.06248,451.4323,15.6,136.3,5.26,589.0,7664.0,3.611,3.697,2.039
7539174,K05397.01,FALSE POSITIVE,39.94344731,170.5021796,1.71,,,,,,,
7539277,K05398.01,CANDIDATE,551.22396,185.7811,5.896,570.7,2.1,206.0,5691.0,4.544,0.887,1.003
7550875,K05399.01,FALSE POSITIVE,466.90824,136.3731,2.64,660.0,2.19,210.0,5340.0,4.456,0.867,0.783
8442463,K05519.01,FALSE POSITIVE,361.30991,469.7513,12.968,275.6,7.07,422.0,4911.0,3.354,4.419,1.608
8474892,K05520.01,FALSE POSITIVE,199.4424134,240.8521,7.2533,32171.9,56.11,344.0,5869.0,4.288,1.17,0.971
8480642,K05521.01,FALSE POSITIVE,31.59115876,162.501885,2.6431,1434.4,72.91,783.0,5178.0,3.714,2.295,0.995
8482513,K05522.01,FALSE POSITIVE,356.99135,235.7367,17.03,747.8,2.47,240.0,5539.0,4.467,0.913,0.892
8487777,K05523.01,FALSE POSITIVE,96.120478,166.9531,1.125,285.4,2.08,460.0,6038.0,4.245,1.186,0.902
8495232,K05524.01,FALSE POSITIVE,9.63647672,134.93429,2.999,47.6,2.02,1243.0,5125.0,3.631,3.007,1.411
8499922,K05525.01,FALSE POSITIVE,45.680876,142.3574,2.293,350.3,14.5,1215.0,4835.0,2.608,7.917,0.927
8505674,K05526.01,FALSE POSITIVE,43.169798,159.086,9.686,120.8,1.47,615.0,5929.0,4.176,1.292,0.914
11444772,K05897.01,CANDIDATE,395.94327,183.6179,16.09,1506.0,2.53,172.0,4596.0,4.63,0.678,0.714
11444974,K05898.01,CANDIDATE,76.37924,205.0612,0.645,276.3,1.73,406.0,5451.0,4.404,0.936,0.81
11446961,K05899.01,CANDIDATE,58.669218,168.6211,3.712,169.4,1.28,450.0,5548.0,4.433,0.986,0.961
11453930,K05900.01,CANDIDATE,355.84731,447.657,16.68,123.9,1.68,354.0,6823.0,4.212,1.493,1.332
11456256,K05901.01,CANDIDATE,61.611129,133.8909,14.96,82.9,1.29,597.0,6533.0,4.227,1.386,1.184
11457664,K05902.01,CANDIDATE,150.728285,223.0487,2.718,213.5,1.27,321.0,5778.0,4.544,0.871,0.967
11465658,K05903.01,CANDIDATE,253.790434,267.5242,3.702,604.0,2.06,253.0,5426.0,4.535,0.85,0.902
11465869,K05904.01,FALSE POSITIVE,322.544807,267.9262,11.236,88.0,0.68,219.0,5359.0,4.611,0.741,0.823
11493378,K05905.01,CANDIDATE,35.6606167,151.4719632,1.59,,,,,,,
11506938,K05906.01,FALSE POSITIVE,22.57494749,149.09617,36.756,1344.1,49.49,860.0,6581.0,4.192,1.468,1.23
11513366,K05907.01,CANDIDATE,587.38162,188.1143,11.973,863.6,36.77,527.0,4784.0,2.711,11.839,2.629
11513441,K05908.01,FALSE POSITIVE,85.5692223,188.06607,4.954,539.2,6.85,536.0,5361.0,3.856,1.951,0.997
11520114,K05909.01,CANDIDATE,7.07987663,131.6046,2.589,309.8,1.36,738.0,4808.0,4.521,0.806,0.785
11520465,K05910.01,CANDIDATE,91.240335,155.7237,2.314,206.1,1.75,494.0,6493.0,4.305,1.205,1.065
11559493,K05911.01,CANDIDATE,357.41382,311.3642,3.675,777.0,3.01,283.0,6233.0,4.412,1.076,1.086
11598638,K05912.01,CANDIDATE,359.854745,305.6179,3.429,302.4,2.25,302.0,6495.0,4.379,1.168,1.19
11598894,K05913.01,CANDIDATE,89.366114,208.893,3.945,494.0,1.97,391.0,5861.0,4.522,0.875,0.929
11599800,K05914.01,FALSE POSITIVE,422.255426,160.6562,4.974,1935.0,5.09,277.0,6273.0,4.364,1.139,1.092
11599937,K05915.01,CANDIDATE,37.6259039,167.22072,3.91,411.0,1.81,519.0,5874.0,4.542,0.871,0.963
11600299,K05916.01,CANDIDATE,100.41475198,134.1167095,1.72,,,,,,,
11601425,K05917.01,CANDIDATE,41.9934673,143.89297,3.226,293.7,1.56,503.0,5766.0,4.498,0.915,0.963
11601633,K05918.01,CANDIDATE,94.67782,187.4731,2.215,287.0,1.46,353.0,5360.0,4.503,0.866,0.869
11601972,K05919.01,CANDIDATE,290.196139,264.8759,13.698,281.0,2.35,341.0,6238.0,4.224,1.403,1.204
11603298,K05920.01,FALSE POSITIVE,471.39698,247.0802,10.714,329.9,1.87,265.0,6587.0,4.463,1.008,1.078
11614808,K05921.01,CANDIDATE,175.452812,204.8241,2.734,141.8,3.96,591.0,6184.0,3.58,3.304,1.516
11615258,K05922.01,CANDIDATE,367.07446,182.838,5.887,368.3,2.15,287.0,6315.0,4.407,1.116,1.161
11615521,K05923.01,CANDIDATE,366.684634,315.09143,3.284,456.3,10.75,444.0,5090.0,3.353,4.962,2.023
11616434,K05924.01,CANDIDATE,291.306507,362.2906,2.91,1132.0,2.49,219.0,5031.0,4.548,0.748,0.72
11651240,K05925.01,CANDIDATE,93.006,144.36,2.461,125.4,1.97,503.0,5518.0,3.973,1.742,1.04
11652427,K05926.01,CANDIDATE,26.46288074,133.4096502,1.4,,,,,,,
11654039,K05927.01,FALSE POSITIVE,436.42852,452.2705,13.8,163.9,1.26,245.0,5997.0,4.466,0.971,1.004
11674709,K05928.01,CANDIDATE,20.69920737,132.7199526,2.17,,,,,,,
11716643,K05929.01,CANDIDATE,466.002988,435.01156,10.278,2363.6,4.92,223.0,5830.0,4.54,0.876,0.97
11722217,K05930.01,CANDIDATE,302.77571,323.5739,3.183,1106.0,1.0,106.0,3358.0,4.944,0.303,0.294
11773174,K05931.01,CANDIDATE,115.19952922,218.1108918,2.67,,,,,,,
11803074,K05932.01,CANDIDATE,355.86134,358.0075,23.39,1220.7,2.79,233.0,5736.0,4.576,0.801,0.892
11807906,K05933.01,CANDIDATE,236.506437,361.9687,5.004,744.4,10.37,480.0,5066.0,3.414,3.9,1.442
11811382,K05934.01,CANDIDATE,19.3854894,142.34859,1.031,4560.0,6.13,632.0,5432.0,4.42,0.913,0.801
11818566,K05935.01,CANDIDATE,416.87893121,227.5106644,4.45,,,,,,,
11819396,K05936.01,CANDIDATE,48.38798413,176.4653521,1.23,,,,,,,
11824578,K05937.01,CANDIDATE,357.588538,250.4138,3.367,344.8,3.53,420.0,7435.0,4.082,1.876,1.547
11860294,K05938.01,CANDIDATE,545.205601,237.24091,3.296,199.7,1.66,257.0,6273.0,4.345,1.155,1.073
11868941,K05939.01,CANDIDATE,105.053389,208.7282,1.988,176.7,1.52,449.0,6471.0,4.392,1.13,1.147
11905398,K05940.01,CANDIDATE,24.7967294,131.91,4.278,970.5,3.14,537.0,5496.0,4.592,0.776,0.869
11910670,K05941.01,CANDIDATE,44.7060191,154.40282,0.25,292.0,60.47,465.0,5509.0,4.482,0.811,0.727
11911929,K05942.01,CANDIDATE,125.277815,170.8865,4.442,432.3,15.75,799.0,5119.0,2.961,7.738,1.997
11923213,K05943.01,CANDIDATE,27.2020672,151.86606,1.811,180.3,1.87,719.0,5869.0,4.175,1.396,1.065
11924426,K05944.01,FALSE POSITIVE,64.713168094,171.3677102,5.69869,312970.0,62.03,482.0,6175.0,4.44,0.974,0.952
11959893,K05945.01,CANDIDATE,40.7282314,162.1513,13.677,221.8,4.58,829.0,6531.0,3.936,2.231,1.566
11966643,K05946.01,CANDIDATE,183.38048452,298.0782368,3.25,,,,,,,
11968514,K05947.01,FALSE POSITIVE,1.036592136,132.089545,2.296,2118.2,293.01,4194.0,4884.0,2.737,8.747,1.522
12007270,K05948.01,CANDIDATE,398.51312,165.2177,5.41,249.2,1.23,222.0,5776.0,4.596,0.759,0.83
12009917,K05949.01,CANDIDATE,559.785594,433.1966,3.496,274.8,1.88,249.0,6201.0,4.352,1.111,1.011
12020376,K05950.01,CANDIDATE,109.43946,223.4128,3.801,187.1,1.0,314.0,5359.0,4.611,0.741,0.823
12066767,K05951.01,CANDIDATE,194.25835342,288.4461343,3.15,,,,,,,
12071775,K05952.01,CANDIDATE,164.507439,212.7605,11.428,433.8,2.15,346.0,5866.0,4.382,1.02,0.916
12102775,K05953.01,CANDIDATE,370.84786,260.7921,13.966,1440.0,4.03,219.0,5291.0,4.539,0.886,0.989
12105086,K05954.01,CANDIDATE,73.908995,159.8067,3.916,100.5,0.94,421.0,5865.0,4.518,0.918,1.012
12110901,K05955.01,CANDIDATE,96.32561456,153.0316267,2.28,,,,,,,
12121701,K05956.01,CANDIDATE,212.646179,221.6137,2.539,953.0,3.19,321.0,6108.0,4.466,1.03,1.132
12156805,K05957.01,FALSE POSITIVE,371.54879,183.5693,9.841,125.6,1.13,230.0,5225.0,4.41,0.954,0.853
12165063,K05958.01,FALSE POSITIVE,226.499243,131.6622,1.328,127.4,0.89,245.0,5093.0,4.525,0.798,0.777
12168895,K05959.01,CANDIDATE,251.48808,192.461,6.8,305.0,1.74,284.0,5979.0,4.52,0.902,0.984
12170767,K05960.01,CANDIDATE,32.4185265,161.4252,5.154,110.7,1.62,687.0,5622.0,4.044,1.441,0.84
12253490,K05961.01,CANDIDATE,19.159760875,141.5680129,3.10166,32491.1,25.24,424.0,4492.0,4.727,0.516,0.518
12257851,K05962.01,FALSE POSITIVE,2.61594288,132.415,6.45,72.1,0.92,1370.0,6063.0,4.476,1.012,1.117
12265150,K05963.01,FALSE POSITIVE,1.686009643,133.060575,1.1818,390.4,1.81,1442.0,5783.0,4.539,0.88,0.977
12300524,K05964.01,CANDIDATE,32.033211,146.8143,5.289,71.3,0.85,591.0,6039.0,4.478,1.005,1.108
12349560,K05965.01,CANDIDATE,43.3975622,153.934,3.908,585.3,1.69,388.0,4871.0,4.608,0.725,0.778
12350136,K05966.01,CANDIDATE,478.79185021,184.4598838,4.06,,,,,,,
10964747,K05844.01,FALSE POSITIVE,344.961485,208.2266,3.023,427.9,1.61,230.0,5481.0,4.51,0.775,0.709
10967168,K05845.01,CANDIDATE,22.2659599,144.87,4.816,61.3,1.18,896.0,6888.0,4.223,1.492,1.363
10977671,K05846.01,CANDIDATE,199.064336,180.0893,13.623,265.0,6.12,483.0,5157.0,3.541,3.436,1.496
10978581,K05847.01,CANDIDATE,277.114286,196.18868,3.926,567.1,17.56,605.0,5117.0,2.986,7.549,2.012
10979952,K05848.01,CANDIDATE,323.159363,149.1299,2.427,368.6,3.41,331.0,5251.0,3.872,1.811,0.891
10989620,K05849.01,CANDIDATE,21.512259,139.0225,4.337,131.3,1.13,639.0,5611.0,4.424,0.997,0.962
10991389,K05850.01,CANDIDATE,303.226376,344.05409,1.802,1464.0,3.66,274.0,5952.0,4.469,0.955,0.982
12401859,K05967.01,CANDIDATE,22.8631517,143.1523,1.659,103.3,4.84,1112.0,5043.0,3.339,4.874,1.893
12402588,K05968.01,CANDIDATE,97.942437,157.97325,2.575,100.2,2.29,600.0,5997.0,3.806,2.284,1.217
12405436,K05969.01,FALSE POSITIVE,163.820347,232.6163,1.331,1196.0,2.59,251.0,4822.0,4.594,0.771,0.851
12417572,K05970.01,FALSE POSITIVE,151.577009,194.7958,2.59,467.9,3.67,502.0,6854.0,4.106,1.674,1.308
12418418,K05971.01,CANDIDATE,493.30572,361.8842,5.425,404.5,1.08,149.0,4558.0,4.697,0.548,0.544
12505590,K05972.01,CANDIDATE,449.87203,298.195,6.539,1130.0,2.59,199.0,5310.0,4.578,0.786,0.853
12506986,K05973.01,CANDIDATE,419.93373,391.9313,10.29,285.0,1.82,285.0,6686.0,4.425,1.053,1.074
10991431,K05851.01,CANDIDATE,322.221973,217.0496,7.531,465.6,2.18,277.0,6026.0,4.437,1.006,1.007
11021266,K05852.01,CANDIDATE,235.413973,307.0728,3.065,1027.0,3.2,304.0,6028.0,4.468,1.001,1.073
11021676,K05853.01,CANDIDATE,366.68293,257.6476,3.854,1075.0,3.15,222.0,5217.0,4.462,0.869,0.799
11026582,K05854.01,CANDIDATE,240.57135,239.50353,11.164,921.5,2.93,302.0,6146.0,4.497,0.943,1.02
11036168,K05855.01,CANDIDATE,217.792748,210.6893,4.695,1487.0,6.15,334.0,5600.0,4.209,1.283,0.97
11037818,K05856.01,CONFIRMED,259.34304,165.6794,16.04,349.7,6.04,449.0,5490.0,3.629,3.204,1.592
11046723,K05857.01,CANDIDATE,388.03884851,513.4051356,4.44,,,,,,,
11046870,K05858.01,FALSE POSITIVE,8.34410791,136.54528,1.606,255.2,1.75,993.0,6321.0,4.434,1.058,1.108
12554212,K05974.01,CANDIDATE,4.76815507,131.85686,2.115,61.0,0.49,761.0,4680.0,4.618,0.649,0.638
12645262,K05975.01,FALSE POSITIVE,545.45623972,131.6984103,5.91,,,,,,,
12645761,K05976.01,FALSE POSITIVE,2.709570339,134.084891,5.57527,13170.8,223.75,2427.0,5030.0,3.18,5.208,1.498
12690465,K05977.01,CANDIDATE,49.49059818,160.3970528,1.61,,,,,,,
12734110,K05978.01,CANDIDATE,364.18129,245.1789,6.65,469.5,1.78,209.0,4988.0,4.498,0.85,0.829
12735793,K05979.01,CANDIDATE,37.7935113,167.4179,1.718,67.2,0.89,592.0,6178.0,4.417,1.076,1.098
12736658,K05980.01,FALSE POSITIVE,0.855294909,131.6579596,2.89112,6771.6,49.03,2137.0,5846.0,4.27,1.207,0.988
12835139,K05981.01,FALSE POSITIVE,350.609298,163.1091,1.621,369.5,3.88,405.0,6658.0,3.934,1.992,1.244
11069681,K05859.01,CANDIDATE,172.621943,170.014,4.435,788.0,26.09,790.0,5119.0,2.795,9.343,1.983
11072982,K05860.01,CANDIDATE,264.708077,370.4525,3.975,461.3,6.17,425.0,5283.0,3.617,2.907,1.277
11073238,K05861.01,FALSE POSITIVE,452.40428,189.0844,17.2,216.7,1.58,256.0,6195.0,4.437,1.029,1.051
11076176,K05862.01,FALSE POSITIVE,0.699985822,131.840533,3.02633,389433.0,46.27,1653.0,5264.0,4.617,0.724,0.807
11080702,K05863.01,CANDIDATE,8.67237968,132.55073,2.826,99.1,0.87,825.0,5620.0,4.498,0.882,0.893
11082795,K05864.01,CANDIDATE,35.9216912,148.93441,0.585,221.3,1.38,468.0,5161.0,4.49,0.829,0.775
11090561,K05865.01,FALSE POSITIVE,35.8726918,131.5668,4.402,916.3,62.51,1670.0,5254.0,2.494,15.369,2.687
11090926,K05866.01,CANDIDATE,102.300622,208.6092,4.473,781.2,35.36,984.0,4895.0,2.566,9.435,1.195
11097752,K05867.01,CANDIDATE,359.8455,210.5057,34.84,503.9,14.76,510.0,4945.0,3.058,6.632,1.835
11098704,K05868.01,CANDIDATE,22.7783121,145.96798,1.037,155.6,1.89,863.0,6538.0,4.162,1.477,1.153
11100170,K05869.01,CANDIDATE,114.406187,225.7127,4.92,1306.0,2.42,267.0,4641.0,4.589,0.691,0.677
11129145,K05870.01,CANDIDATE,132.114,238.008,2.514,216.8,0.75,217.0,4342.0,4.715,0.523,0.518
11145391,K05871.01,CANDIDATE,623.2344,274.3089,14.448,602.8,2.04,196.0,5600.0,4.496,0.839,0.804
11145637,K05872.01,CANDIDATE,46.16051579,137.0802908,2.37,,,,,,,
11147785,K05873.01,CANDIDATE,217.170081,229.9068,4.291,937.0,109061.0,802.0,5083.0,2.638,11.723,2.176
11152511,K05874.01,CANDIDATE,287.33114,360.8412,12.722,406.7,2.07,266.0,5426.0,4.378,1.007,0.883
11176166,K05875.01,CONFIRMED,9.8788502,134.3829,2.951,454.7,2.64,1003.0,6477.0,4.361,1.148,1.102
11182213,K05876.01,CANDIDATE,189.456089,233.6331,3.077,453.0,2.2,337.0,5991.0,4.387,1.026,0.938
11183752,K05877.01,CANDIDATE,230.358183,233.7677,2.031,1023.0,2.87,289.0,5803.0,4.465,0.884,0.83
11191364,K05878.01,CANDIDATE,211.54114,236.2702,5.4,751.0,1.88,251.0,5433.0,4.629,0.689,0.736
11198419,K05879.01,CANDIDATE,88.523517,189.2756,7.22,828.0,1.6,209.0,3827.0,4.782,0.462,0.471
11199233,K05880.01,FALSE POSITIVE,386.22400908,506.1610851,4.93,,,,,,,
11251991,K05881.01,CANDIDATE,134.35872,201.2636,13.3,75.2,1.27,499.0,6948.0,4.194,1.433,1.171
11298442,K05882.01,CANDIDATE,55.01469183,156.7945344,2.34,,,,,,,
11305417,K05883.01,CANDIDATE,198.781156,284.3868,6.77,138.3,1.69,404.0,6493.0,4.22,1.424,1.229
11338918,K05884.01,FALSE POSITIVE,588.63759,246.525,3.84,322.1,1.52,185.0,5135.0,4.479,0.849,0.792
11340218,K05885.01,CANDIDATE,111.149082,193.6316,2.911,394.2,1.87,364.0,5763.0,4.511,0.948,1.063
11341266,K05886.01,CANDIDATE,284.87177,333.9721,15.63,106.7,1.84,401.0,6437.0,4.004,1.773,1.158
11341314,K05887.01,FALSE POSITIVE,9.8338474,132.5363,14.585,57.6,0.98,946.0,5929.0,4.308,1.202,1.071
11348610,K05888.01,CANDIDATE,190.860818,256.5195,2.823,512.0,1.84,273.0,5463.0,4.578,0.803,0.893
11351454,K05889.01,CANDIDATE,374.41813,462.0983,17.9,430.2,2.42,280.0,6195.0,4.407,1.124,1.178
11355925,K05890.01,CANDIDATE,263.30198,308.8678,2.213,377.6,2.19,308.0,5758.0,4.277,1.132,0.885
11391512,K05891.01,CANDIDATE,370.31761,230.3001,12.588,1885.0,2.98,182.0,4665.0,4.584,0.701,0.689
11393248,K05892.01,CANDIDATE,37.959659,145.234,2.793,287.9,1.41,484.0,5573.0,4.558,0.827,0.902
11393633,K05893.01,CANDIDATE,405.6296,245.7373,11.26,304.3,1.4,216.0,5583.0,4.58,0.79,0.865
11401845,K05894.01,FALSE POSITIVE,1.080695116,131.86822,7.449,312773.0,155.22,3344.0,7796.0,3.937,2.34,1.725
11407847,K05895.01,CANDIDATE,11.8307724,140.1105,8.791,136.0,1.16,770.0,5550.0,4.411,0.958,0.862
11414368,K05896.01,CANDIDATE,434.28175,363.313,8.14,663.1,1.94,212.0,5544.0,4.529,0.75,0.693
8355178,K06178.02,CANDIDATE,33.814176,142.4542,7.69,222.6,1.49,589.0,6122.0,4.471,0.996,1.07
8374077,K06179.01,CANDIDATE,16.2957847,133.6205,5.16,409.8,2.13,744.0,6063.0,4.476,1.012,1.117
8494783,K06180.01,CANDIDATE,28.201998,146.9903597,3.86,,,,,,,
8494783,K06180.02,CANDIDATE,58.92565,176.6709,14.56,44.7,1.5,809.0,7282.0,3.961,2.216,1.636
8517303,K06181.01,FALSE POSITIVE,24.0733775,141.13539,19.612,1325.7,27.78,1263.0,4647.0,2.843,6.055,0.932
8590149,K06182.01,CANDIDATE,19.2405821,138.7454,4.99,207.4,1.19,565.0,5031.0,4.485,0.848,0.801
10055126,K01608.03,CONFIRMED,232.040326,262.2531,12.235,290.8,2.05,327.0,5903.0,4.3,1.156,0.974
8590149,K06182.02,CANDIDATE,28.684308,148.2364,4.64,282.3,1.35,512.0,5243.0,4.49,0.821,0.761
3559935,K00492.02,CANDIDATE,265.29617,297.8704,4.1,608.0,2.99,302.0,5589.0,4.27,1.218,1.007
9285265,K03410.02,CONFIRMED,61.569765,182.0201,9.75,298.3,2.44,530.0,5626.0,4.149,1.389,0.991
3559860,K03440.02,CANDIDATE,58.940569,159.6218,4.769,570.3,2.48,465.0,5819.0,4.468,0.99,1.049
5384713,K03444.04,CANDIDATE,14.1502311,141.47344,1.503,208.1,0.74,390.0,3705.0,4.721,0.529,0.536
6364582,K03456.02,CANDIDATE,486.12702,426.1722,9.495,120.6,1.18,249.0,6008.0,4.373,1.062,0.972
6525209,K03479.02,FALSE POSITIVE,1.71029474,131.61307,2.946,158.9,1.04,1267.0,5365.0,4.586,0.729,0.747
6368175,K03503.02,CONFIRMED,31.8245304,144.5289,4.17,79.0,0.8,589.0,6338.0,4.545,0.847,0.918
5471158,K03504.02,CANDIDATE,140.24408749,217.2997957,5.43,,,,,,,
10407086,K04568.02,CANDIDATE,48.04066636,162.9114822,1.62,,,,,,,
9947653,K04647.02,CANDIDATE,12.008552,141.7017,4.613,76.6,2.08,1016.0,5303.0,3.87,1.964,1.042
6527078,K04657.02,CANDIDATE,10.4314847,135.54229,2.09,59.1,0.77,700.0,5361.0,4.588,0.774,0.848
12416597,K04895.02,CANDIDATE,47.5571352,135.8497,1.708,339.0,1.85,507.0,5861.0,4.436,0.958,0.914
2309587,K05982.01,FALSE POSITIVE,1.838514245,132.101259,3.2601,118965.0,57.6,1572.0,5799.0,4.326,1.055,0.861
2445134,K05983.01,FALSE POSITIVE,8.412008943,139.6485198,5.41096,136113.0,50.83,1100.0,6247.0,4.225,1.314,1.057
3241344,K05984.01,FALSE POSITIVE,3.912679136,133.4288498,3.556,291510.0,1794.2,1018.0,5616.0,4.553,0.72,0.675
3347485,K05985.01,FALSE POSITIVE,7.544804312,137.11963,8.2678,6501.7,63.99,1233.0,5953.0,3.984,1.609,0.91
2019477,K06093.02,CANDIDATE,27.2497521,131.8837,11.609,102.0,4.49,1090.0,5440.0,3.404,4.524,1.894
2161623,K06094.01,FALSE POSITIVE,2.283466438,132.34883,7.7999,864260.0,218.79,2014.0,6723.0,4.089,1.719,1.327
2707097,K06095.01,FALSE POSITIVE,0.692807507,131.88094,1.49242,25338.3,46.44,2057.0,5780.0,4.438,1.0,1.0
2719873,K06096.01,FALSE POSITIVE,17.279290765,135.2741342,5.07591,164308.0,27.66,556.0,5251.0,4.623,0.658,0.663
8158127,K01015.03,CANDIDATE,16.9972894,143.87301,2.585,225.0,3.14,956.0,5897.0,3.98,1.86,1.204
2852810,K06097.01,CANDIDATE,93.05654364,174.8833198,2.34,,,,,,,
2852810,K06097.02,CANDIDATE,88.433122,212.6803,2.392,120.4,1.7,595.0,7092.0,4.176,1.525,1.272
2852810,K06097.03,CANDIDATE,282.34315,261.7746,3.956,220.5,2.35,404.0,7092.0,4.176,1.525,1.272
8590780,K06183.01,FALSE POSITIVE,4.326946311,132.1921929,5.55905,409031.0,106.99,1481.0,6231.0,4.078,1.501,0.984
8613338,K06184.01,FALSE POSITIVE,527.29093,209.218,14.305,200.8,1.3,216.0,5671.0,4.466,0.919,0.9
8646141,K06185.01,FALSE POSITIVE,168.858303,237.5792,12.964,119.1,2.41,526.0,6608.0,3.907,2.189,1.412
8653134,K06186.01,CONFIRMED,5.34264143,134.38122,2.453,691.3,1.72,799.0,5101.0,4.63,0.67,0.699
8702921,K06187.01,FALSE POSITIVE,19.38444245,137.214882,20.5899,3372.0,28.3,1185.0,4968.0,3.291,5.026,1.8
8822421,K06188.01,CANDIDATE,1.645319649,132.13077,1.635,1082.0,2.46,1296.0,5416.0,4.603,0.756,0.847
8957954,K06189.01,FALSE POSITIVE,2.179924994,132.1293516,4.87581,253149.0,60.99,1448.0,6106.0,4.487,0.966,1.043
8984706,K06190.01,FALSE POSITIVE,10.135401047,132.3238999,5.6831,256062.0,89.16,1035.0,5895.0,4.103,1.415,0.926
4247807,K03748.02,FALSE POSITIVE,2.02487934,131.9026,1.621,145.8,1.0,1284.0,5440.0,4.496,0.825,0.779
